repo_name,dir_name,month,cd_count,ud_count,hl_count,gc_count,total_smells,num_packages,loc,kloc
devonfw/IDEasy,devonfw__IDEasy,2026-01,168,4,2,0,174,126,23656,23.656
dhis2/dhis2-core,dhis2__dhis2-core,2025-05,2073,17,1,9,2100,697,490447,490.447
dhis2/dhis2-core,dhis2__dhis2-core,2025-07,2428,17,11,9,2465,709,505414,505.414
dhis2/dhis2-core,dhis2__dhis2-core,2025-09,2451,17,3,8,2479,708,511987,511.987
dhis2/dhis2-core,dhis2__dhis2-core,2025-10,2521,18,12,9,2560,712,515378,515.378
dhis2/dhis2-core,dhis2__dhis2-core,2025-12,2490,17,2,9,2518,716,523897,523.897
dhis2/dhis2-core,dhis2__dhis2-core,2026-02,2435,17,3,9,2464,720,536292,536.292
dhis2/dhis2-core,dhis2__dhis2-core,2026-03,2486,17,7,9,2519,722,550000,550.0
dhis2/dhis2-core,dhis2__dhis2-core,2026-05,2488,17,7,9,2521,724,555630,555.63
dougdonohoe/ddpoker,dougdonohoe__ddpoker,2025-04,16,1,2,3,22,81,97409,97.409
dougdonohoe/ddpoker,dougdonohoe__ddpoker,2025-05,16,1,2,3,22,81,97418,97.418
dougdonohoe/ddpoker,dougdonohoe__ddpoker,2025-06,16,1,2,3,22,81,97418,97.418
dougdonohoe/ddpoker,dougdonohoe__ddpoker,2025-07,16,1,2,3,22,81,97418,97.418
dougdonohoe/ddpoker,dougdonohoe__ddpoker,2025-08,16,1,2,3,22,81,97418,97.418
dougdonohoe/ddpoker,dougdonohoe__ddpoker,2025-09,16,1,2,3,22,81,97418,97.418
dougdonohoe/ddpoker,dougdonohoe__ddpoker,2025-10,16,1,2,3,22,81,97418,97.418
dougdonohoe/ddpoker,dougdonohoe__ddpoker,2025-11,16,1,2,3,22,81,97418,97.418
dougdonohoe/ddpoker,dougdonohoe__ddpoker,2025-12,15,1,2,3,21,81,97394,97.394
dougdonohoe/ddpoker,dougdonohoe__ddpoker,2026-01,15,1,2,3,21,81,97394,97.394
dougdonohoe/ddpoker,dougdonohoe__ddpoker,2026-02,15,1,2,3,21,81,97394,97.394
dougdonohoe/ddpoker,dougdonohoe__ddpoker,2026-03,15,1,2,3,21,81,97393,97.393
dougdonohoe/ddpoker,dougdonohoe__ddpoker,2026-04,15,1,2,3,21,81,97393,97.393
dromara/skyeye,dromara__skyeye,2025-06,103,76,4,0,183,1917,128034,128.034
dromara/skyeye,dromara__skyeye,2025-07,103,76,4,0,183,1908,129379,129.379
dromara/skyeye,dromara__skyeye,2025-08,106,84,4,0,194,1963,135360,135.36
dromara/skyeye,dromara__skyeye,2025-09,106,84,3,0,193,2009,138932,138.932
dromara/skyeye,dromara__skyeye,2025-10,108,84,3,0,195,2022,140348,140.348
dromara/skyeye,dromara__skyeye,2025-11,109,85,4,0,198,2027,142205,142.205
dromara/skyeye,dromara__skyeye,2025-12,109,85,4,0,198,2026,143028,143.028
dromara/skyeye,dromara__skyeye,2026-01,97,85,4,0,186,2050,144426,144.426
dromara/skyeye,dromara__skyeye,2026-02,96,86,2,0,184,2086,149532,149.532
dromara/skyeye,dromara__skyeye,2026-03,104,87,3,0,194,2100,151497,151.497
dromara/skyeye,dromara__skyeye,2026-04,104,87,3,0,194,2100,151804,151.804
dromara/skyeye,dromara__skyeye,2026-05,104,87,3,0,194,2100,151804,151.804
dromara/skyeye,dromara__skyeye,2026-06,104,87,3,0,194,2100,151804,151.804
e-gleba/cxx-skeleton,e-gleba__cxx-skeleton,2025-07,0,0,0,0,0,6,7083,7.083
e-gleba/cxx-skeleton,e-gleba__cxx-skeleton,2025-08,0,0,0,0,0,6,7083,7.083
e-gleba/cxx-skeleton,e-gleba__cxx-skeleton,2025-09,0,0,0,0,0,6,7108,7.108
e-gleba/cxx-skeleton,e-gleba__cxx-skeleton,2025-10,0,0,0,0,0,6,7105,7.105
e-gleba/cxx-skeleton,e-gleba__cxx-skeleton,2025-11,0,0,0,0,0,6,7105,7.105
e-gleba/cxx-skeleton,e-gleba__cxx-skeleton,2025-12,0,0,0,0,0,6,7105,7.105
e-gleba/cxx-skeleton,e-gleba__cxx-skeleton,2026-01,0,0,0,0,0,6,7105,7.105
e-gleba/cxx-skeleton,e-gleba__cxx-skeleton,2026-02,0,0,0,0,0,6,7105,7.105
e-gleba/cxx-skeleton,e-gleba__cxx-skeleton,2026-03,0,0,0,0,0,6,7167,7.167
e-gleba/cxx-skeleton,e-gleba__cxx-skeleton,2026-04,0,0,0,0,0,6,7167,7.167
e-gleba/cxx-skeleton,e-gleba__cxx-skeleton,2026-05,0,0,0,0,0,6,7167,7.167
eclipse-lyo/lyo,eclipse-lyo__lyo,2025-05,9,0,1,0,10,82,38062,38.062
eclipse-lyo/lyo,eclipse-lyo__lyo,2025-06,9,0,1,0,10,82,38062,38.062
eclipse-lyo/lyo,eclipse-lyo__lyo,2025-07,9,0,1,0,10,82,38067,38.067
eclipse-lyo/lyo,eclipse-lyo__lyo,2025-08,9,0,1,0,10,82,38190,38.19
eclipse-lyo/lyo,eclipse-lyo__lyo,2025-09,9,0,1,0,10,82,38190,38.19
eclipse-lyo/lyo,eclipse-lyo__lyo,2025-10,9,0,1,0,10,82,38190,38.19
eclipse-lyo/lyo,eclipse-lyo__lyo,2025-11,9,0,1,0,10,82,38240,38.24
eclipse-lyo/lyo,eclipse-lyo__lyo,2025-12,9,0,1,0,10,82,38186,38.186
eclipse-lyo/lyo,eclipse-lyo__lyo,2026-01,9,0,1,0,10,82,38741,38.741
eclipse-lyo/lyo,eclipse-lyo__lyo,2026-02,9,0,1,0,10,82,38772,38.772
eclipse-lyo/lyo,eclipse-lyo__lyo,2026-03,10,0,1,0,11,82,39337,39.337
eclipse-lyo/lyo,eclipse-lyo__lyo,2026-04,10,0,1,0,11,82,39337,39.337
eclipse-lyo/lyo,eclipse-lyo__lyo,2026-05,10,0,1,0,11,82,39337,39.337
eclipse-tractusx/tractusx-edc,eclipse-tractusx__tractusx-edc,2025-02,9,4,2,0,15,142,14693,14.693
eclipse-tractusx/tractusx-edc,eclipse-tractusx__tractusx-edc,2025-03,9,4,1,0,14,145,14963,14.963
eclipse-tractusx/tractusx-edc,eclipse-tractusx__tractusx-edc,2025-04,9,4,1,0,14,155,15083,15.083
eclipse-tractusx/tractusx-edc,eclipse-tractusx__tractusx-edc,2025-05,9,4,1,0,14,156,15161,15.161
eclipse-tractusx/tractusx-edc,eclipse-tractusx__tractusx-edc,2025-06,9,4,1,0,14,157,15301,15.301
eclipse-tractusx/tractusx-edc,eclipse-tractusx__tractusx-edc,2025-07,9,4,1,0,14,156,15411,15.411
eclipse-tractusx/tractusx-edc,eclipse-tractusx__tractusx-edc,2025-08,11,3,1,0,15,184,17965,17.965
eclipse-tractusx/tractusx-edc,eclipse-tractusx__tractusx-edc,2025-09,12,2,2,0,16,213,22887,22.887
eclipse-tractusx/tractusx-edc,eclipse-tractusx__tractusx-edc,2025-10,13,4,2,0,19,220,24121,24.121
eclipse-tractusx/tractusx-edc,eclipse-tractusx__tractusx-edc,2025-11,13,4,2,0,19,220,24148,24.148
eclipse-tractusx/tractusx-edc,eclipse-tractusx__tractusx-edc,2025-12,13,3,2,0,18,220,24133,24.133
eclipse-tractusx/tractusx-edc,eclipse-tractusx__tractusx-edc,2026-01,13,3,2,0,18,224,25006,25.006
eclipse-tractusx/tractusx-edc,eclipse-tractusx__tractusx-edc,2026-02,13,3,2,0,18,232,25763,25.763
entur/antu,entur__antu,2025-05,5,0,2,0,7,78,16372,16.372
entur/antu,entur__antu,2025-06,9,0,4,0,13,78,16067,16.067
entur/antu,entur__antu,2025-07,10,0,4,0,14,80,17607,17.607
entur/antu,entur__antu,2025-08,10,0,4,0,14,82,18367,18.367
entur/antu,entur__antu,2025-09,10,0,4,0,14,82,18367,18.367
entur/antu,entur__antu,2025-10,10,0,4,0,14,84,18600,18.6
entur/antu,entur__antu,2025-11,10,0,1,0,11,84,19034,19.034
entur/antu,entur__antu,2025-12,10,0,1,0,11,84,19417,19.417
entur/antu,entur__antu,2026-01,10,0,1,0,11,84,19426,19.426
entur/antu,entur__antu,2026-02,10,0,1,0,11,84,19426,19.426
entur/antu,entur__antu,2026-03,10,0,1,0,11,84,19426,19.426
entur/antu,entur__antu,2026-04,10,0,1,0,11,84,19440,19.44
entur/antu,entur__antu,2026-05,10,0,1,0,11,84,19440,19.44
exadel-inc/etoolbox-rollout-manager,exadel-inc__etoolbox-rollout-manager,2025-05,0,0,0,0,0,10,893,0.893
exadel-inc/etoolbox-rollout-manager,exadel-inc__etoolbox-rollout-manager,2025-06,0,0,0,0,0,10,893,0.893
exadel-inc/etoolbox-rollout-manager,exadel-inc__etoolbox-rollout-manager,2025-07,0,0,0,0,0,10,893,0.893
exadel-inc/etoolbox-rollout-manager,exadel-inc__etoolbox-rollout-manager,2025-08,0,0,0,0,0,10,893,0.893
exadel-inc/etoolbox-rollout-manager,exadel-inc__etoolbox-rollout-manager,2025-09,0,0,0,0,0,10,893,0.893
exadel-inc/etoolbox-rollout-manager,exadel-inc__etoolbox-rollout-manager,2025-10,0,0,0,0,0,10,893,0.893
exadel-inc/etoolbox-rollout-manager,exadel-inc__etoolbox-rollout-manager,2025-11,0,0,0,0,0,15,1226,1.226
exadel-inc/etoolbox-rollout-manager,exadel-inc__etoolbox-rollout-manager,2025-12,0,0,0,0,0,15,1225,1.225
exadel-inc/etoolbox-rollout-manager,exadel-inc__etoolbox-rollout-manager,2026-01,0,0,0,0,0,15,1847,1.847
exadel-inc/etoolbox-rollout-manager,exadel-inc__etoolbox-rollout-manager,2026-02,0,0,0,0,0,15,1847,1.847
exadel-inc/etoolbox-rollout-manager,exadel-inc__etoolbox-rollout-manager,2026-03,0,0,0,0,0,15,1847,1.847
exadel-inc/etoolbox-rollout-manager,exadel-inc__etoolbox-rollout-manager,2026-04,0,0,0,0,0,15,1847,1.847
exadel-inc/etoolbox-rollout-manager,exadel-inc__etoolbox-rollout-manager,2026-05,0,0,0,0,0,15,1847,1.847
explore-de/rage4j,explore-de__rage4j,2025-05,1,0,0,0,1,14,1435,1.435
explore-de/rage4j,explore-de__rage4j,2025-06,1,0,0,0,1,14,1447,1.447
explore-de/rage4j,explore-de__rage4j,2025-07,1,0,0,0,1,14,1447,1.447
explore-de/rage4j,explore-de__rage4j,2025-08,1,0,0,0,1,14,1447,1.447
explore-de/rage4j,explore-de__rage4j,2025-09,1,0,0,0,1,19,1973,1.973
explore-de/rage4j,explore-de__rage4j,2025-10,1,0,0,0,1,19,1973,1.973
explore-de/rage4j,explore-de__rage4j,2025-11,1,0,0,0,1,19,1973,1.973
explore-de/rage4j,explore-de__rage4j,2025-12,2,0,0,0,2,22,2596,2.596
explore-de/rage4j,explore-de__rage4j,2026-01,2,0,0,0,2,22,2596,2.596
explore-de/rage4j,explore-de__rage4j,2026-02,2,0,0,0,2,22,2596,2.596
explore-de/rage4j,explore-de__rage4j,2026-03,2,0,0,0,2,22,2596,2.596
explore-de/rage4j,explore-de__rage4j,2026-04,2,0,0,0,2,22,2596,2.596
explore-de/rage4j,explore-de__rage4j,2026-05,2,0,0,0,2,22,2596,2.596
fanruan/intelli-swift-core,fanruan__intelli-swift-core,2025-04,697,10,2,2,711,281,64502,64.502
fanruan/intelli-swift-core,fanruan__intelli-swift-core,2025-05,697,10,2,2,711,281,64502,64.502
fanruan/intelli-swift-core,fanruan__intelli-swift-core,2025-06,697,10,2,2,711,281,64502,64.502
fanruan/intelli-swift-core,fanruan__intelli-swift-core,2025-07,697,10,2,2,711,281,64502,64.502
fanruan/intelli-swift-core,fanruan__intelli-swift-core,2025-08,697,10,2,2,711,281,64502,64.502
fanruan/intelli-swift-core,fanruan__intelli-swift-core,2025-09,697,10,2,2,711,281,64502,64.502
fanruan/intelli-swift-core,fanruan__intelli-swift-core,2025-10,697,10,2,2,711,281,64502,64.502
fanruan/intelli-swift-core,fanruan__intelli-swift-core,2025-11,697,10,2,2,711,281,64502,64.502
fanruan/intelli-swift-core,fanruan__intelli-swift-core,2025-12,697,10,2,2,711,281,64502,64.502
fanruan/intelli-swift-core,fanruan__intelli-swift-core,2026-01,697,10,2,2,711,281,64502,64.502
fanruan/intelli-swift-core,fanruan__intelli-swift-core,2026-02,697,10,2,2,711,281,64502,64.502
fanruan/intelli-swift-core,fanruan__intelli-swift-core,2026-03,697,10,2,2,711,281,64502,64.502
fanruan/intelli-swift-core,fanruan__intelli-swift-core,2026-04,697,10,2,2,711,281,64502,64.502
fantahund/VoxelMap,fantahund__VoxelMap,2025-01,8,1,1,0,10,13,11274,11.274
fantahund/VoxelMap,fantahund__VoxelMap,2025-02,8,1,1,0,10,13,11342,11.342
fantahund/VoxelMap,fantahund__VoxelMap,2025-03,8,1,1,0,10,13,11230,11.23
fantahund/VoxelMap,fantahund__VoxelMap,2025-04,13,1,2,0,16,15,11166,11.166
fantahund/VoxelMap,fantahund__VoxelMap,2025-05,13,1,1,0,15,17,10189,10.189
fantahund/VoxelMap,fantahund__VoxelMap,2025-06,13,1,1,0,15,17,10177,10.177
fantahund/VoxelMap,fantahund__VoxelMap,2025-07,14,1,1,0,16,17,10345,10.345
fantahund/VoxelMap,fantahund__VoxelMap,2025-08,14,1,1,0,16,17,10366,10.366
fantahund/VoxelMap,fantahund__VoxelMap,2025-09,14,1,1,0,16,17,10366,10.366
fantahund/VoxelMap,fantahund__VoxelMap,2025-10,14,1,1,0,16,17,10374,10.374
fantahund/VoxelMap,fantahund__VoxelMap,2025-11,14,1,1,0,16,17,10632,10.632
fantahund/VoxelMap,fantahund__VoxelMap,2025-12,15,1,1,0,17,17,10672,10.672
fantahund/VoxelMap,fantahund__VoxelMap,2026-01,15,1,1,0,17,17,10692,10.692
freeplane/freeplane,freeplane__freeplane,2025-01,842,9,2,1,854,185,104487,104.487
freeplane/freeplane,freeplane__freeplane,2025-02,842,9,2,1,854,186,104964,104.964
freeplane/freeplane,freeplane__freeplane,2025-03,842,9,2,1,854,186,105642,105.642
freeplane/freeplane,freeplane__freeplane,2025-04,841,9,2,1,853,186,105851,105.851
freeplane/freeplane,freeplane__freeplane,2025-05,841,9,2,1,853,186,105931,105.931
freeplane/freeplane,freeplane__freeplane,2025-06,842,9,4,1,856,187,107374,107.374
freeplane/freeplane,freeplane__freeplane,2025-07,868,9,4,1,882,190,109526,109.526
freeplane/freeplane,freeplane__freeplane,2025-08,901,9,4,1,915,190,110389,110.389
freeplane/freeplane,freeplane__freeplane,2025-09,901,10,4,1,916,190,110807,110.807
freeplane/freeplane,freeplane__freeplane,2025-10,902,10,4,1,917,191,113658,113.658
freeplane/freeplane,freeplane__freeplane,2025-11,902,10,4,1,917,191,114012,114.012
freeplane/freeplane,freeplane__freeplane,2025-12,903,10,4,1,918,191,115817,115.817
freeplane/freeplane,freeplane__freeplane,2026-01,960,10,2,1,973,195,117923,117.923
google/caliper,google__caliper,2025-02,9,0,2,0,11,29,10893,10.893
google/caliper,google__caliper,2025-03,9,0,2,0,11,29,10893,10.893
google/caliper,google__caliper,2025-04,9,0,2,0,11,29,10893,10.893
google/caliper,google__caliper,2025-05,9,0,2,0,11,29,10893,10.893
google/caliper,google__caliper,2025-06,9,0,2,0,11,29,10893,10.893
google/caliper,google__caliper,2025-07,9,0,2,0,11,29,10893,10.893
google/caliper,google__caliper,2025-08,9,0,2,0,11,29,10893,10.893
google/caliper,google__caliper,2025-09,9,0,2,0,11,29,10893,10.893
google/caliper,google__caliper,2025-10,9,0,2,0,11,29,10893,10.893
google/caliper,google__caliper,2025-11,9,0,2,0,11,29,10893,10.893
google/caliper,google__caliper,2025-12,9,0,2,0,11,29,10904,10.904
google/caliper,google__caliper,2026-01,9,0,2,0,11,29,10904,10.904
google/caliper,google__caliper,2026-02,9,0,2,0,11,29,10904,10.904
grafioschtrader/grafioschtrader,grafioschtrader__grafioschtrader,2025-06,113,1,5,0,119,135,37181,37.181
grafioschtrader/grafioschtrader,grafioschtrader__grafioschtrader,2025-07,113,1,5,0,119,139,37821,37.821
grafioschtrader/grafioschtrader,grafioschtrader__grafioschtrader,2025-08,113,1,6,0,120,139,38361,38.361
grafioschtrader/grafioschtrader,grafioschtrader__grafioschtrader,2025-09,113,1,6,0,120,139,38361,38.361
grafioschtrader/grafioschtrader,grafioschtrader__grafioschtrader,2025-10,113,1,6,0,120,139,38372,38.372
grafioschtrader/grafioschtrader,grafioschtrader__grafioschtrader,2025-11,113,1,3,0,117,139,38399,38.399
grafioschtrader/grafioschtrader,grafioschtrader__grafioschtrader,2025-12,113,1,3,0,117,139,38439,38.439
grafioschtrader/grafioschtrader,grafioschtrader__grafioschtrader,2026-01,177,1,2,0,180,142,41715,41.715
grafioschtrader/grafioschtrader,grafioschtrader__grafioschtrader,2026-02,209,2,4,0,215,151,47905,47.905
grafioschtrader/grafioschtrader,grafioschtrader__grafioschtrader,2026-03,227,2,4,0,233,156,55204,55.204
grafioschtrader/grafioschtrader,grafioschtrader__grafioschtrader,2026-04,227,2,4,0,233,156,55204,55.204
grafioschtrader/grafioschtrader,grafioschtrader__grafioschtrader,2026-05,227,2,4,0,233,156,55204,55.204
grafioschtrader/grafioschtrader,grafioschtrader__grafioschtrader,2026-06,227,2,4,0,233,156,55204,55.204
graphql-java/graphql-java,graphql-java__graphql-java,2024-10,107,4,1,0,112,61,44106,44.106
graphql-java/graphql-java,graphql-java__graphql-java,2024-11,107,4,1,0,112,61,44106,44.106
graphql-java/graphql-java,graphql-java__graphql-java,2024-12,107,4,1,0,112,62,44531,44.531
graphql-java/graphql-java,graphql-java__graphql-java,2025-01,107,4,1,0,112,62,44545,44.545
graphql-java/graphql-java,graphql-java__graphql-java,2025-02,107,4,1,0,112,62,44582,44.582
graphql-java/graphql-java,graphql-java__graphql-java,2025-03,108,4,4,0,116,63,45569,45.569
graphql-java/graphql-java,graphql-java__graphql-java,2025-04,107,4,4,0,115,63,45743,45.743
graphql-java/graphql-java,graphql-java__graphql-java,2025-05,107,4,3,0,114,62,45984,45.984
graphql-java/graphql-java,graphql-java__graphql-java,2025-06,108,4,3,0,115,62,46396,46.396
graphql-java/graphql-java,graphql-java__graphql-java,2025-07,108,4,3,0,115,63,46775,46.775
graphql-java/graphql-java,graphql-java__graphql-java,2025-08,106,4,1,0,111,60,46638,46.638
graphql-java/graphql-java,graphql-java__graphql-java,2025-09,106,4,4,0,114,60,46910,46.91
graphql-java/graphql-java,graphql-java__graphql-java,2025-10,106,4,1,0,111,60,47381,47.381
guardtime/ksi-java-sdk,guardtime__ksi-java-sdk,2025-06,26,1,1,0,28,31,14721,14.721
guardtime/ksi-java-sdk,guardtime__ksi-java-sdk,2025-07,26,1,1,0,28,31,14721,14.721
guardtime/ksi-java-sdk,guardtime__ksi-java-sdk,2025-08,26,1,1,0,28,31,14721,14.721
guardtime/ksi-java-sdk,guardtime__ksi-java-sdk,2025-09,26,1,1,0,28,31,14721,14.721
guardtime/ksi-java-sdk,guardtime__ksi-java-sdk,2025-10,26,1,1,0,28,31,14721,14.721
guardtime/ksi-java-sdk,guardtime__ksi-java-sdk,2025-11,26,1,1,0,28,31,14721,14.721
guardtime/ksi-java-sdk,guardtime__ksi-java-sdk,2025-12,26,1,1,0,28,31,14721,14.721
guardtime/ksi-java-sdk,guardtime__ksi-java-sdk,2026-01,26,1,1,0,28,31,14721,14.721
guardtime/ksi-java-sdk,guardtime__ksi-java-sdk,2026-02,26,1,1,0,28,31,14721,14.721
guardtime/ksi-java-sdk,guardtime__ksi-java-sdk,2026-03,26,1,1,0,28,31,14721,14.721
guardtime/ksi-java-sdk,guardtime__ksi-java-sdk,2026-04,26,1,1,0,28,31,14721,14.721
guardtime/ksi-java-sdk,guardtime__ksi-java-sdk,2026-05,26,1,1,0,28,31,14721,14.721
guardtime/ksi-java-sdk,guardtime__ksi-java-sdk,2026-06,26,1,1,0,28,31,14721,14.721
hackvertor/hackvertor,hackvertor__hackvertor,2025-01,1,0,0,0,1,3,4550,4.55
hackvertor/hackvertor,hackvertor__hackvertor,2025-02,1,0,0,0,1,3,4550,4.55
hackvertor/hackvertor,hackvertor__hackvertor,2025-03,10,0,1,0,11,9,5780,5.78
hackvertor/hackvertor,hackvertor__hackvertor,2025-04,10,0,1,0,11,9,5821,5.821
hackvertor/hackvertor,hackvertor__hackvertor,2025-05,10,0,1,0,11,9,5831,5.831
hackvertor/hackvertor,hackvertor__hackvertor,2025-06,10,0,1,0,11,9,5831,5.831
hackvertor/hackvertor,hackvertor__hackvertor,2025-07,10,0,1,0,11,9,5828,5.828
hackvertor/hackvertor,hackvertor__hackvertor,2025-08,10,0,1,0,11,10,7187,7.187
hackvertor/hackvertor,hackvertor__hackvertor,2025-09,10,0,1,0,11,10,7329,7.329
hackvertor/hackvertor,hackvertor__hackvertor,2025-10,10,0,1,0,11,10,8656,8.656
hackvertor/hackvertor,hackvertor__hackvertor,2025-11,10,0,1,0,11,10,8997,8.997
hackvertor/hackvertor,hackvertor__hackvertor,2025-12,10,0,1,0,11,10,10874,10.874
hackvertor/hackvertor,hackvertor__hackvertor,2026-01,10,0,1,0,11,10,10909,10.909
hmcts/finrem-case-orchestration-service,hmcts__finrem-case-orchestration-service,2025-02,229,4,3,1,237,196,115929,115.929
hmcts/finrem-case-orchestration-service,hmcts__finrem-case-orchestration-service,2025-03,235,3,3,1,242,198,117492,117.492
hmcts/finrem-case-orchestration-service,hmcts__finrem-case-orchestration-service,2025-07,255,3,3,2,263,210,125275,125.275
hmcts/finrem-case-orchestration-service,hmcts__finrem-case-orchestration-service,2025-08,259,5,3,2,269,213,128212,128.212
hmcts/finrem-case-orchestration-service,hmcts__finrem-case-orchestration-service,2025-09,249,4,3,2,258,220,129965,129.965
hmcts/finrem-case-orchestration-service,hmcts__finrem-case-orchestration-service,2025-10,255,4,3,2,264,224,132668,132.668
hmcts/finrem-case-orchestration-service,hmcts__finrem-case-orchestration-service,2025-11,260,5,3,1,269,225,133964,133.964
hmcts/finrem-case-orchestration-service,hmcts__finrem-case-orchestration-service,2025-12,205,4,3,3,215,225,133107,133.107
hmcts/finrem-case-orchestration-service,hmcts__finrem-case-orchestration-service,2026-01,209,4,3,1,217,226,134176,134.176
internetarchive/heritrix3,internetarchive__heritrix3,2024-12,55,1,2,0,58,59,34122,34.122
internetarchive/heritrix3,internetarchive__heritrix3,2025-01,55,1,2,0,58,59,34179,34.179
internetarchive/heritrix3,internetarchive__heritrix3,2025-02,55,1,2,0,58,59,34200,34.2
internetarchive/heritrix3,internetarchive__heritrix3,2025-03,55,1,2,0,58,59,34200,34.2
internetarchive/heritrix3,internetarchive__heritrix3,2025-04,55,1,2,0,58,59,34105,34.105
internetarchive/heritrix3,internetarchive__heritrix3,2025-05,55,1,2,0,58,59,34102,34.102
internetarchive/heritrix3,internetarchive__heritrix3,2025-06,55,1,2,0,58,59,34546,34.546
internetarchive/heritrix3,internetarchive__heritrix3,2025-07,55,1,4,0,60,61,35669,35.669
internetarchive/heritrix3,internetarchive__heritrix3,2025-08,55,1,4,0,60,61,35672,35.672
internetarchive/heritrix3,internetarchive__heritrix3,2025-09,55,1,4,0,60,61,35696,35.696
internetarchive/heritrix3,internetarchive__heritrix3,2025-10,55,1,4,0,60,61,35721,35.721
internetarchive/heritrix3,internetarchive__heritrix3,2025-11,55,1,4,0,60,61,35938,35.938
internetarchive/heritrix3,internetarchive__heritrix3,2025-12,55,1,4,0,60,61,35901,35.901
itinycheng/flink-platform-backend,itinycheng__flink-platform-backend,2025-03,13,2,2,0,17,66,9371,9.371
itinycheng/flink-platform-backend,itinycheng__flink-platform-backend,2025-04,13,2,2,0,17,66,9371,9.371
itinycheng/flink-platform-backend,itinycheng__flink-platform-backend,2025-05,13,2,2,0,17,66,9371,9.371
itinycheng/flink-platform-backend,itinycheng__flink-platform-backend,2025-06,26,2,2,0,30,66,9460,9.46
itinycheng/flink-platform-backend,itinycheng__flink-platform-backend,2025-07,26,2,2,0,30,66,9505,9.505
itinycheng/flink-platform-backend,itinycheng__flink-platform-backend,2025-08,26,2,2,0,30,66,9532,9.532
itinycheng/flink-platform-backend,itinycheng__flink-platform-backend,2025-09,26,2,2,0,30,66,9452,9.452
itinycheng/flink-platform-backend,itinycheng__flink-platform-backend,2025-10,29,2,1,0,32,69,9715,9.715
itinycheng/flink-platform-backend,itinycheng__flink-platform-backend,2025-11,22,2,1,0,25,69,9711,9.711
itinycheng/flink-platform-backend,itinycheng__flink-platform-backend,2025-12,20,2,3,0,25,71,10155,10.155
itinycheng/flink-platform-backend,itinycheng__flink-platform-backend,2026-01,19,2,2,0,23,72,10285,10.285
itinycheng/flink-platform-backend,itinycheng__flink-platform-backend,2026-02,19,2,2,0,23,72,10465,10.465
itinycheng/flink-platform-backend,itinycheng__flink-platform-backend,2026-03,19,2,2,0,23,72,10474,10.474
jacoco/jacoco,jacoco__jacoco,2025-01,43,0,2,0,45,68,27956,27.956
jacoco/jacoco,jacoco__jacoco,2025-02,43,0,2,0,45,68,28177,28.177
jacoco/jacoco,jacoco__jacoco,2025-03,43,0,2,0,45,68,28181,28.181
jacoco/jacoco,jacoco__jacoco,2025-04,43,0,2,0,45,68,28181,28.181
jacoco/jacoco,jacoco__jacoco,2025-05,43,0,2,0,45,68,28494,28.494
jacoco/jacoco,jacoco__jacoco,2025-06,43,0,2,0,45,68,28559,28.559
jacoco/jacoco,jacoco__jacoco,2025-07,43,0,2,0,45,68,28563,28.563
jacoco/jacoco,jacoco__jacoco,2025-08,43,0,2,0,45,68,28563,28.563
jacoco/jacoco,jacoco__jacoco,2025-09,43,0,2,0,45,68,28646,28.646
jacoco/jacoco,jacoco__jacoco,2025-10,43,0,2,0,45,68,28829,28.829
jacoco/jacoco,jacoco__jacoco,2025-11,43,0,2,0,45,68,29213,29.213
jacoco/jacoco,jacoco__jacoco,2025-12,43,0,2,0,45,68,29223,29.223
jacoco/jacoco,jacoco__jacoco,2026-01,43,0,2,0,45,68,29231,29.231
jjazzboss/JJazzLab,jjazzboss__JJazzLab,2025-03,47,7,3,1,58,195,117501,117.501
jjazzboss/JJazzLab,jjazzboss__JJazzLab,2025-04,47,7,3,1,58,195,117501,117.501
jjazzboss/JJazzLab,jjazzboss__JJazzLab,2025-05,49,7,5,1,62,199,120194,120.194
jjazzboss/JJazzLab,jjazzboss__JJazzLab,2025-06,49,7,2,1,59,200,120449,120.449
jjazzboss/JJazzLab,jjazzboss__JJazzLab,2025-07,49,7,2,1,59,200,120686,120.686
jjazzboss/JJazzLab,jjazzboss__JJazzLab,2025-08,49,7,2,1,59,200,120688,120.688
jjazzboss/JJazzLab,jjazzboss__JJazzLab,2025-09,49,7,2,1,59,200,120688,120.688
jjazzboss/JJazzLab,jjazzboss__JJazzLab,2025-10,52,7,2,1,62,202,123128,123.128
jjazzboss/JJazzLab,jjazzboss__JJazzLab,2025-11,52,7,1,1,61,204,123378,123.378
jjazzboss/JJazzLab,jjazzboss__JJazzLab,2025-12,51,6,1,1,59,203,123682,123.682
jjazzboss/JJazzLab,jjazzboss__JJazzLab,2026-01,53,8,6,1,68,204,125734,125.734
jjazzboss/JJazzLab,jjazzboss__JJazzLab,2026-02,53,8,6,1,68,203,125810,125.81
jjazzboss/JJazzLab,jjazzboss__JJazzLab,2026-03,53,8,6,1,68,203,125810,125.81
jonesdevelopment/sonar,jonesdevelopment__sonar,2024-12,12,0,1,0,13,60,6646,6.646
jonesdevelopment/sonar,jonesdevelopment__sonar,2025-01,12,0,1,0,13,60,6672,6.672
jonesdevelopment/sonar,jonesdevelopment__sonar,2025-02,12,0,1,0,13,60,6677,6.677
jonesdevelopment/sonar,jonesdevelopment__sonar,2025-03,12,0,1,0,13,60,6701,6.701
